trade_date,vintage,open,high,low,close,chg_pct,total_vol_t,total_amt_cny,listed_vol_t,listed_amt_cny,block_vol_t,block_amt_cny,auction_vol_t,auction_amt_cny,source_month
2025-12-05,CEA19-20,60.89,60.89,60.89,60.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-05,CEA21,59.44,59.44,59.44,59.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-05,CEA22,59.8,60.0,59.8,59.97,0.05,20269.0,1215488.2,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-05,CEA23,59.94,60.2,59.5,59.94,0.0,97606.0,5850617.06,250000.0,14950000.0,250000.0,14950000.0,0.0,0.0,2025-12
2025-12-05,CEA24,60.0,60.3,59.0,60.06,0.33,487337.0,29267644.72,704681.0,40668842.3,704681.0,4066842.3,0.0,0.0,2025-12
2025-12-08,CEA19-20,60.89,60.89,60.89,60.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-08,CEA21,60.0,60.0,60.0,60.0,0.94,2772.0,166320.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-08,CEA22,59.97,59.97,59.97,59.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-08,CEA23,60.0,60.0,60.0,60.0,0.1,74600.0,4476000.0,100000.0,4196000.0,100000.0,4196000.0,0.0,0.0,2025-12
2025-12-08,CEA24,57.0,60.75,57.0,59.94,0.2,435469.0,26100637.1,1704531.0,,1704531.0,102565248.0,0.0,0.0,2025-12
2025-12-09,CEA19-20,59.9,59.9,59.0,59.06,3.01,21521.0,1271107.9,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-09,CEA21,59.7,59.7,58.7,59.31,1.15,18092.0,1073000.4,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-09,CEA22,59.7,59.9,58.7,59.64,0.55,119712.0,7140049.7,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-09,CEA23,60.0,60.0,58.0,59.83,0.28,109040.0,6524276.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-09,CEA24,60.0,60.0,59.0,59.64,0.5,439548.0,26216825.56,1940000.0,,1940000.0,115902000.0,0.0,0.0,2025-12
2025-12-10,CEA19-20,59.5,59.5,58.1,58.61,0.76,15731.0,921994.5,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-10,CEA21,59.31,59.31,59.31,59.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-10,CEA22,59.64,59.64,59.64,59.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-10,CEA23,58.45,58.45,58.45,58.45,2.31,20000.0,1169000.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-10,CEA24,59.0,59.0,58.0,58.49,1.93,240002.0,14037427.69,570500.0,37758850.0,570500.0,37758850.0,0.0,0.0,2025-12
2025-12-11,CEA19-20,57.5,58.4,57.0,58.15,0.78,14495.0,842879.6,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-11,CEA21,55.0,59.0,55.0,57.89,2.39,6914.0,400270.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-11,CEA22,56.5,56.5,56.0,56.27,5.65,65898.0,3708237.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-11,CEA23,55.0,58.0,55.0,57.63,1.4,123634.0,7125337.4,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-11,CEA24,56.55,58.49,55.0,57.09,2.39,689006.0,39334303.28,165000.0,8910000.0,165000.0,8910000.0,0.0,0.0,2025-12
2025-12-12,CEA19-20,58.15,58.15,56.0,56.11,3.51,64443.0,3616083.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-12,CEA21,58.0,58.0,58.0,58.0,0.19,11000.0,638000.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-12,CEA22,58.0,59.0,58.0,58.42,3.82,48700.0,2845229.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-12,CEA23,59.0,59.0,58.01,58.75,1.94,104551.0,6142874.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-12,CEA24,57.1,59.08,57.1,58.89,3.15,557185.0,32812693.97,390500.0,22716295.0,390500.0,22716295.0,0.0,0.0,2025-12
2025-12-15,CEA19-20,56.11,56.11,56.11,56.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-15,CEA21,58.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-15,CEA22,59.0,59.0,58.0,58.28,0.24,71600.0,4172781.0,100000.0,5370000.0,100000.0,5370000.0,0.0,0.0,2025-12
2025-12-15,CEA23,58.0,59.0,58.0,58.45,0.51,61247.0,3579763.6,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-15,CEA24,58.0,59.0,58.0,58.66,0.39,880513.0,51647772.05,100000.0,5370000.0,100000.0,5370000.0,0.0,0.0,2025-12
2025-12-16,CEA19-20,59.0,59.3,59.0,59.26,5.61,11630.0,689170.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-16,CEA21,58.0,58.2,58.0,58.06,0.1,44320.0,2572560.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-16,CEA22,58.0,58.5,58.0,58.14,0.24,35680.0,2074440.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-16,CEA23,59.0,59.1,58.8,58.98,0.91,110027.0,6489050.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-16,CEA24,58.66,59.5,58.6,59.12,0.78,655963.0,38777276.0,1454803.0,84384373.28,1454803.0,84384373.28,0.0,0.0,2025-12
2025-12-17,CEA19-20,59.0,59.0,59.0,59.0,0.44,10060.0,593540.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-17,CEA21,58.05,58.05,58.05,58.05,0.02,12912.0,749542.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-17,CEA22,58.5,58.5,58.5,58.5,0.62,3689.0,215807.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-17,CEA23,58.9,60.2,58.9,59.96,1.66,395873.0,23737551.0,104984.0,6299040.0,104984.0,6299040.0,0.0,0.0,2025-12
2025-12-17,CEA24,58.5,60.2,58.5,59.93,1.37,1571742.0,94191896.0,926251.0,54127734.1,926251.0,54127734.1,0.0,0.0,2025-12
2025-12-18,CEA19-20,61.0,61.0,61.0,61.0,3.39,10500.0,640500.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
2025-12-18,CEA21,60.0,61.5,60.0,60.41,4.07,16510.0,997350.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12
