trade_date,source,price_basis,open,high,low,close,close_vintage,listed_vol_t,listed_amt_cny,listed_vwap,block_vol_t,block_amt_cny,block_vwap,auction_vol_t,auction_amt_cny,total_vol_t,total_amt_cny,total_vwap,cum_vol_t,cum_amt_cny
2023-05-30,seee,listed,57.0,57.0,57.0,57.0,,5524.0,314868.0,57.0,0.0,0.0,,,,5524.0,314868.0,57.0,235365536.0,10786081547.34
2023-05-31,seee,listed,58.01,59.0,58.01,58.5,,17107.0,1000740.01,58.4989,0.0,0.0,,,,17107.0,1000740.01,58.4989,235382643.0,10787082287.35
2023-06-01,seee,listed,57.5,58.0,57.5,57.51,,510.0,29330.0,57.5098,0.0,0.0,,,,510.0,29330.0,57.5098,235383153.0,10787111617.35
2023-06-02,seee,listed,58.5,58.5,58.5,58.5,,1000.0,58500.0,58.5,100000.0,4296000.0,42.96,,,101000.0,4354500.0,43.1139,235484153.0,10791466117.35
2023-06-05,seee,listed,58.5,58.5,58.5,58.5,,1000.0,58500.0,58.5,0.0,0.0,,,,1000.0,58500.0,58.5,235485153.0,10791524617.35
2023-06-06,seee,listed,58.5,58.5,58.5,58.5,,1000.0,58500.0,58.5,0.0,0.0,,,,1000.0,58500.0,58.5,235486153.0,10791583117.35
2023-06-07,seee,listed,58.5,58.5,58.5,58.5,,1000.0,58500.0,58.5,0.0,0.0,,,,1000.0,58500.0,58.5,235487153.0,10791641617.35
2023-06-08,seee,listed,58.6,58.6,58.6,58.6,,560.0,32816.0,58.6,0.0,0.0,,,,560.0,32816.0,58.6,235487713.0,10791674433.35
2023-06-09,seee,listed,58.5,58.5,58.5,58.5,,1000.0,58500.0,58.5,100000.0,4296000.0,42.96,,,101000.0,4354500.0,43.1139,235588713.0,10796028933.35
2023-06-12,seee,listed,57.0,57.0,57.0,57.0,,291000.0,16587000.0,57.0,0.0,0.0,,,,291000.0,16587000.0,57.0,235879713.0,10812615933.35
2023-06-13,seee,listed,57.0,57.0,57.0,57.0,,1000.0,57000.0,57.0,0.0,0.0,,,,1000.0,57000.0,57.0,235880713.0,10812672933.35
2023-06-14,seee,listed,57.0,57.0,57.0,57.0,,1000.0,57000.0,57.0,0.0,0.0,,,,1000.0,57000.0,57.0,235881713.0,10812729933.35
2023-06-15,seee,listed,57.0,57.0,57.0,57.0,,1000.0,57000.0,57.0,0.0,0.0,,,,1000.0,57000.0,57.0,235882713.0,10812786933.35
2023-06-16,seee,listed,57.8,57.8,57.8,57.8,,177700.0,10271060.0,57.8,0.0,0.0,,,,177700.0,10271060.0,57.8,236060413.0,10823057993.35
2023-06-19,seee,listed,57.8,57.8,57.8,57.8,,323300.0,18686740.0,57.8,0.0,0.0,,,,323300.0,18686740.0,57.8,236383713.0,10841744733.35
2023-06-20,seee,listed,57.5,57.8,57.5,57.53,,401000.0,23070100.0,57.5314,0.0,0.0,,,,401000.0,23070100.0,57.5314,236784713.0,10864814833.35
2023-06-21,seee,listed,57.0,59.0,57.0,57.0,,1001.0,57059.0,57.002,400000.0,17184000.0,42.96,,,401001.0,17241059.0,42.9951,237185714.0,10882055892.35
2023-06-26,seee,listed,57.4,57.4,57.4,57.4,,1000.0,57400.0,57.4,0.0,0.0,,,,1000.0,57400.0,57.4,237186714.0,10882113292.35
2023-06-27,seee,listed,57.5,57.5,57.4,57.4,,1001.0,57457.5,57.4001,0.0,0.0,,,,1001.0,57457.5,57.4001,237187715.0,10882170749.85
2023-06-28,seee,listed,57.5,57.5,57.5,57.5,,1000.0,57500.0,57.5,0.0,0.0,,,,1000.0,57500.0,57.5,237188715.0,10882228249.85
2023-06-29,seee,listed,58.0,58.0,57.5,57.98,,20140.0,1167620.0,57.9752,200000.0,11630000.0,58.15,,,220140.0,12797620.0,58.134,237408855.0,10895025869.85
2023-06-30,seee,listed,60.0,60.0,60.0,60.0,,501.0,30060.0,60.0,275748.0,16544880.0,60.0,,,276249.0,16574940.0,60.0,237685104.0,10911600809.85
2023-07-03,seee,listed,60.0,60.0,60.0,60.0,,500.0,30000.0,60.0,0.0,0.0,,,,500.0,30000.0,60.0,237685604.0,10911630809.85
2023-07-04,seee,listed,60.0,60.0,60.0,60.0,,1000.0,60000.0,60.0,200000.0,10932000.0,54.66,,,201000.0,10992000.0,54.6866,237886604.0,10922622809.85
2023-07-05,seee,listed,60.0,60.0,60.0,60.0,,1000.0,60000.0,60.0,650000.0,27924000.0,42.96,,,651000.0,27984000.0,42.9862,238537604.0,10950606809.85
2023-07-06,seee,listed,59.0,60.0,58.0,59.0,,401020.0,23659200.0,58.9976,0.0,0.0,,,,401020.0,23659200.0,58.9976,238938624.0,10974266009.85
2023-07-07,seee,listed,57.0,60.0,57.0,58.17,,82000.0,4770000.0,58.1707,193201.0,10560366.66,54.66,,,275201.0,15330366.66,55.7061,239213825.0,10989596376.51
2023-07-10,seee,listed,59.0,59.0,59.0,59.0,,1000.0,59000.0,59.0,150000.0,8925000.0,59.5,,,151000.0,8984000.0,59.4967,239364825.0,10998580376.51
2023-07-11,seee,listed,60.0,60.0,60.0,60.0,,1020.0,61200.0,60.0,0.0,0.0,,,,1020.0,61200.0,60.0,239365845.0,10998641576.51
2023-07-12,seee,listed,59.0,60.0,59.0,59.75,,11923.0,712380.0,59.7484,100000.0,5000000.0,50.0,,,111923.0,5712380.0,51.0385,239477768.0,11004353956.51
2023-07-13,seee,listed,60.0,60.0,60.0,60.0,,60000.0,3600000.0,60.0,0.0,0.0,,,,60000.0,3600000.0,60.0,239537768.0,11007953956.51
2023-07-14,seee,listed,60.0,60.0,60.0,60.0,,120078.0,7204680.0,60.0,250000.0,15000000.0,60.0,,,370078.0,22204680.0,60.0,239907846.0,11030158636.51
2023-07-17,seee,listed,60.0,60.0,60.0,60.0,,111000.0,6660000.0,60.0,0.0,0.0,,,,111000.0,6660000.0,60.0,240018846.0,11036818636.51
2023-07-18,seee,listed,65.0,65.0,61.0,61.02,,503.0,30695.0,61.0239,0.0,0.0,,,,503.0,30695.0,61.0239,240019349.0,11036849331.51
2023-07-19,seee,listed,61.0,61.0,61.0,61.0,,500.0,30500.0,61.0,0.0,0.0,,,,500.0,30500.0,61.0,240019849.0,11036879831.51
2023-07-20,seee,listed,61.0,61.0,61.0,61.0,,500.0,30500.0,61.0,0.0,0.0,,,,500.0,30500.0,61.0,240020349.0,11036910331.51
2023-07-21,seee,listed,64.0,64.0,61.0,63.43,,2700.0,171250.0,63.4259,318516.0,18448768.0,57.921,,,321216.0,18620018.0,57.9673,240341565.0,11055530349.51
2023-07-24,seee,listed,64.0,64.0,64.0,64.0,,500.0,32000.0,64.0,100000.0,5600000.0,56.0,,,100500.0,5632000.0,56.0398,240442065.0,11061162349.51
2023-07-25,seee,listed,64.0,64.0,64.0,64.0,,500.0,32000.0,64.0,0.0,0.0,,,,500.0,32000.0,64.0,240442565.0,11061194349.51
2023-07-26,seee,listed,58.23,64.0,58.23,61.12,,2000.0,122230.0,61.115,200000.0,12700000.0,63.5,,,202000.0,12822230.0,63.4764,240644565.0,11074016579.51
2023-07-27,seee,listed,64.0,64.0,64.0,64.0,,5000.0,320000.0,64.0,0.0,0.0,,,,5000.0,320000.0,64.0,240649565.0,11074336579.51
2023-07-28,seee,listed,58.4,64.0,58.4,61.05,,3800.0,232000.0,61.0526,0.0,0.0,,,,3800.0,232000.0,61.0526,240653365.0,11074568579.51
2023-07-31,seee,listed,62.0,65.0,62.0,64.74,,41000.0,2654500.0,64.7439,0.0,0.0,,,,41000.0,2654500.0,64.7439,240694365.0,11077223079.51
2023-08-01,seee,listed,65.0,65.0,62.6,64.99,,38847.0,2524575.0,64.9876,105713.0,6554206.0,62.0,,,144560.0,9078781.0,62.8029,240838925.0,11086301860.51
2023-08-02,seee,listed,65.0,65.0,64.0,64.97,,32380.0,2103800.0,64.9722,0.0,0.0,,,,32380.0,2103800.0,64.9722,240871305.0,11088405660.51
2023-08-03,seee,listed,65.0,65.0,64.0,64.27,,106739.0,6859674.0,64.2659,219800.0,13957300.0,63.5,,,326539.0,20816974.0,63.7503,241197844.0,11109222634.51
2023-08-04,seee,listed,66.0,66.0,66.0,66.0,,10000.0,660000.0,66.0,0.0,0.0,,,,10000.0,660000.0,66.0,241207844.0,11109882634.51
2023-08-07,seee,listed,66.0,66.0,66.0,66.0,,108140.0,7137240.0,66.0,112000.0,6944000.0,62.0,,,220140.0,14081240.0,63.9649,241427984.0,11123963874.51
2023-08-08,seee,listed,67.0,67.0,67.0,67.0,,17000.0,1139000.0,67.0,0.0,0.0,,,,17000.0,1139000.0,67.0,241444984.0,11125102874.51
2023-08-09,seee,listed,67.8,69.0,67.8,67.93,,68160.0,4630040.0,67.929,240000.0,16080000.0,67.0,,,308160.0,20710040.0,67.2055,241753144.0,11145812914.51
2023-08-10,seee,listed,68.9,70.0,68.9,69.52,,22200.0,1543280.0,69.5171,150000.0,10050000.0,67.0,,,172200.0,11593280.0,67.3245,241925344.0,11157406194.51
2023-08-11,seee,listed,70.0,70.0,69.5,69.9,,9034.0,631432.5,69.8951,110000.0,7370000.0,67.0,,,119034.0,8001432.5,67.2197,242044378.0,11165407627.01
2023-08-14,seee,listed,67.1,71.0,67.1,68.33,,82112.0,5610732.0,68.3302,400000.0,20800000.0,52.0,,,482112.0,26410732.0,54.7813,242526490.0,11191818359.01
2023-08-15,seee,listed,72.0,72.0,69.8,70.07,,18609.0,1303865.0,70.0664,0.0,0.0,,,,18609.0,1303865.0,70.0664,242545099.0,11193122224.01
2023-08-16,seee,listed,70.0,70.0,70.0,70.0,,6147.0,430290.0,70.0,0.0,0.0,,,,6147.0,430290.0,70.0,242551246.0,11193552514.01
2023-08-17,seee,listed,70.1,72.0,70.1,70.1,,20002.0,1402142.2,70.1001,1033900.0,57300850.0,55.422,,,1053902.0,58702992.2,55.7006,243605148.0,11252255506.21
2023-08-18,seee,listed,72.0,73.0,72.0,72.85,,1298.0,94554.0,72.8459,1483500.0,87183000.0,58.7685,,,1484798.0,87277554.0,58.7808,245089946.0,11339533060.21
2023-08-21,seee,listed,67.5,67.5,67.5,67.5,,10123.0,683302.5,67.5,0.0,0.0,,,,10123.0,683302.5,67.5,245100069.0,11340216362.71
2023-08-22,seee,listed,67.2,74.0,67.2,72.73,,45328.0,3296741.6,72.7308,370000.0,18500000.0,50.0,,,415328.0,21796741.6,52.4808,245515397.0,11362013104.31
2023-08-23,seee,listed,75.0,75.0,74.0,74.76,,84992.0,6354222.0,74.7626,784816.0,49053033.47,62.5026,,,869808.0,55407255.47,63.7006,246385205.0,11417420359.78
2023-08-24,seee,listed,67.9,75.0,67.9,72.3,,42621.0,3081405.95,72.2978,371400.0,25049840.0,67.4471,,,414021.0,28131245.95,67.9464,246799226.0,11445551605.73
2023-08-25,seee,listed,66.02,75.0,66.02,73.06,,24744.0,1807758.84,73.0585,1199703.0,73933962.0,61.6269,,,1224447.0,75741720.84,61.8579,248023673.0,11521293326.57
2023-08-28,seee,composite,73.38,73.71,73.37,73.53,,40736.0,3033284.1,74.462,508112.0,27438048.0,54.0,,,548848.0,30471332.1,55.5187,248572521.0,11551764658.67
2023-08-29,seee,composite,71.71,71.71,67.67,69.18,,194079.0,13288348.92,68.4688,1098672.0,64690741.04,58.8808,,,1292751.0,77979089.96,60.3203,249865272.0,11629743748.63
2023-08-30,seee,composite,69.58,69.58,68.62,69.04,,266983.0,18493060.2,69.2668,3242145.0,207095217.9,63.876,,,3509128.0,225588278.1,64.2861,253374400.0,11855332026.73
2023-08-31,seee,composite,68.38,69.03,67.57,68.79,,208894.0,14633091.95,70.0503,508782.0,33013490.6,64.8873,,,717676.0,47646582.55,66.3901,254092076.0,11902978609.28
2023-09-01,seee,composite,68.14,69.67,66.87,68.43,,272681.0,18452655.56,67.6712,120000.0,6672000.0,55.6,,,392681.0,25124655.56,63.9824,254484757.0,11928103264.84
2023-09-04,seee,composite,67.7,72.17,63.83,68.41,,267295.0,18495522.0,69.1952,6015323.0,325762442.0,54.1554,,,6282618.0,344257964.0,54.7953,260767375.0,12272361228.84
2023-09-05,seee,composite,66.36,70.53,65.44,66.21,,318660.0,20755375.5,65.1333,1204313.0,83802043.0,69.5849,,,1522973.0,104557418.5,68.6535,262290348.0,12376918647.34
2023-09-06,seee,composite,65.18,71.22,65.18,69.94,,44723.0,3127478.4,69.93,1958622.0,110066944.0,56.1961,,,2003345.0,113194422.4,56.5027,264293693.0,12490113069.74
2023-09-07,seee,composite,70.61,72.33,66.67,71.28,,384603.0,27432973.0,71.328,3067988.0,186393790.56,60.7544,,,3452591.0,213826763.56,61.9323,267746284.0,12703939833.3
2023-09-08,seee,composite,70.12,72.87,69.18,72.22,,118837.0,8555219.1,71.9912,1264468.0,81867543.8,64.7447,,,1383305.0,90422762.9,65.3672,269129589.0,12794362596.2
2023-09-11,seee,composite,72.2,72.97,71.9,72.75,,167729.0,12108583.0,72.1914,420000.0,25720000.0,61.2381,,,587729.0,37828583.0,64.364,269717318.0,12832191179.2
2023-09-12,seee,composite,73.37,73.37,72.54,72.82,,15000.0,1085000.0,72.3333,1331470.0,89733490.0,67.3943,,,1346470.0,90818490.0,67.4493,271063788.0,12923009669.2
2023-09-13,seee,composite,72.04,73.8,72.04,72.81,,219424.0,15965546.0,72.7612,659000.0,44133500.0,66.9704,,,878424.0,60099046.0,68.4169,271942212.0,12983108715.2
2023-09-14,seee,composite,73.35,74.2,73.2,74.01,,147934.0,10910896.2,73.7552,826679.0,60944646.0,73.7223,,,974613.0,71855542.2,73.7273,272916825.0,13054964257.4
2023-09-15,seee,composite,74.16,76.17,73.97,74.76,,924769.0,69147727.2,74.773,1215239.0,89016543.0,73.2502,,,2140008.0,158164270.2,73.9083,275056833.0,13213128527.6
2023-09-18,seee,composite,74.93,74.93,74.42,74.6,,372573.0,27910399.0,74.9126,720000.0,51350000.0,71.3194,,,1092573.0,79260399.0,72.5447,276149406.0,13292388926.6
2023-09-19,seee,composite,74.6,75.67,74.6,75.13,,582561.0,43747554.75,75.0952,320000.0,23400000.0,73.125,,,902561.0,67147554.75,74.3967,277051967.0,13359536481.35
2023-09-20,seee,composite,74.14,75.83,73.94,74.64,,171571.0,12666857.42,73.8287,1185034.0,81441142.02,68.7247,,,1356605.0,94107999.44,69.3702,278408572.0,13453644480.79
2023-09-21,seee,composite,74.54,75.49,74.24,75.06,,445166.0,33421547.24,75.0766,1879395.0,134217069.1,71.415,,,2324561.0,167638616.34,72.1162,280733133.0,13621283097.13
2023-09-22,seee,composite,74.35,75.57,74.33,75.34,,180249.0,13568628.0,75.2771,1239424.0,87397307.76,70.5145,,,1419673.0,100965935.76,71.1191,282152806.0,13722249032.89
2023-09-25,seee,composite,74.28,75.99,74.17,74.88,,495517.0,37411589.09,75.5001,1229014.0,79301571.0,64.5245,,,1724531.0,116713160.09,67.6782,283877337.0,13838962192.98
2023-09-26,seee,composite,74.61,76.36,74.33,76.06,,342149.0,25997802.58,75.9839,805587.0,54736192.82,67.9457,,,1147736.0,80733995.4,70.342,285025073.0,13919696188.38
2023-09-27,seee,composite,75.98,76.57,75.72,76.13,,561083.0,42737757.86,76.1701,1923402.0,126927793.35,65.9913,,,2484485.0,169665551.21,68.29,287509558.0,14089361739.59
2023-09-28,seee,composite,75.88,77.0,75.02,76.04,,645907.0,49030499.8,75.9095,1511782.0,103372205.9,68.3777,,,2157689.0,152402705.7,70.6324,289667247.0,14241764445.29
2023-10-09,seee,composite,75.29,78.6,75.29,76.99,,279104.0,21430887.8,76.7846,2291814.0,160775590.42,70.1521,,,2570918.0,182206478.22,70.8721,292238165.0,14423970923.51
2023-10-10,seee,composite,76.0,80.0,76.0,79.09,,342993.0,27094552.39,78.9945,4530282.0,306541627.21,67.665,,,4873275.0,333636179.6,68.4624,297111440.0,14757607103.11
2023-10-11,seee,composite,76.74,80.83,76.69,78.76,,507733.0,40189987.07,79.1558,5197418.0,357954139.11,68.8715,,,5705151.0,398144126.18,69.7868,302816591.0,15155751229.29
2023-10-12,seee,composite,78.8,81.56,76.63,80.74,,405120.0,32692486.38,80.6983,4830119.0,313474097.0,64.8999,,,5235239.0,346166583.38,66.1224,308051830.0,15501917812.67
2023-10-13,seee,composite,80.2,81.33,79.0,80.17,,444919.0,35662738.57,80.1556,7000822.0,472670759.18,67.5165,,,7445741.0,508333497.75,68.2717,315497571.0,16010251310.42
2023-10-16,seee,composite,80.26,81.98,80.26,81.33,,327239.0,26554324.68,81.1466,4712663.0,307217838.77,65.1899,,,5039902.0,333772163.45,66.2259,320537473.0,16344023473.87
2023-10-17,seee,composite,81.57,82.0,80.89,81.27,,261672.0,21191308.17,80.9842,4023115.0,272244752.52,67.6701,,,4284787.0,293436060.69,68.4832,324822260.0,16637459534.56
2023-10-18,seee,composite,80.76,81.46,80.76,81.15,,264999.0,21496354.12,81.1186,14089638.0,862328272.07,61.203,,,14354637.0,883824626.19,61.5707,339176897.0,17521284160.75
2023-10-19,seee,composite,81.32,81.63,81.0,81.22,,1011168.0,82007869.8,81.1021,5822792.0,386986175.69,66.4606,,,6833960.0,468994045.49,68.627,346010857.0,17990278206.24
2023-10-20,seee,composite,81.13,82.79,80.25,81.67,,584773.0,47413033.86,81.0794,5220905.0,348322600.48,66.7169,,,5805678.0,395735634.34,68.1636,351816535.0,18386013840.58
2023-10-23,seee,composite,81.8,81.88,81.45,81.43,,427060.0,34771709.33,81.4211,4753955.0,382735502.85,80.5089,,,5181015.0,417507212.18,80.5841,356997550.0,18803521052.76
2023-10-24,seee,composite,81.51,81.51,80.74,81.09,,267886.0,21719311.71,81.0767,4909579.0,382440573.4,77.8968,,,5177465.0,404159885.11,78.0613,362175015.0,19207680937.87
2023-10-25,seee,composite,81.11,82.07,80.61,81.26,,575777.0,46792951.43,81.2692,2456363.0,183308738.25,74.6261,,,3032140.0,230101689.68,75.8876,365207155.0,19437782627.55
2023-10-26,seee,composite,81.34,81.34,79.97,80.7,,353778.0,28495609.21,80.5466,3281344.0,242434755.83,73.8828,,,3635122.0,270930365.04,74.5313,368842277.0,19708712992.59
2023-10-27,seee,composite,80.51,80.51,77.17,78.71,,549997.0,43176571.67,78.5033,6220527.0,419442400.21,67.4288,,,6770524.0,462618971.88,68.3284,375612801.0,20171331964.47
2023-10-30,seee,composite,80.21,82.7,77.3,79.56,,473197.0,37631219.04,79.5255,3123300.0,215886895.98,69.1214,,,3596497.0,253518115.02,70.4903,379209298.0,20424850079.49
2023-10-31,seee,composite,80.02,80.02,75.5,78.05,,450111.0,34941649.85,77.629,3059159.0,203719151.34,66.5932,,,3509270.0,238660801.19,68.0087,382718568.0,20663510880.68
2023-11-01,seee,composite,77.47,78.89,76.34,77.53,,274172.0,21067404.61,76.8401,2125831.0,150501636.05,70.7966,,,2400003.0,171569040.66,71.487,385118571.0,20835079921.34
2023-11-02,seee,composite,77.36,77.59,76.03,76.91,,274947.0,20864770.59,75.8865,1915576.0,137493973.4,71.7768,,,2190523.0,158358743.99,72.2927,387309094.0,20993438665.33
2023-11-03,seee,composite,75.98,77.24,73.5,74.72,,872952.0,65238128.0,74.7328,2962553.0,229066026.21,77.3205,,,3835505.0,294304154.21,76.7315,391144599.0,21287742819.54
2023-11-06,seee,composite,74.49,76.67,73.0,75.2,,474058.0,35551448.59,74.9939,1421194.0,108687384.89,76.4761,,,1895252.0,144238833.48,76.1054,393039851.0,21431981653.02
2023-11-07,seee,composite,75.95,79.47,73.17,74.4,,340222.0,25235302.24,74.173,1418681.0,104162994.68,73.4224,,,1758903.0,129398296.92,73.5676,394798754.0,21561379949.94
2023-11-08,seee,composite,75.25,77.58,73.2,73.95,,858631.0,63006015.22,73.3796,1970288.0,143527626.45,72.846,,,2828919.0,206533641.67,73.008,397627673.0,21767913591.61
2023-11-09,seee,composite,74.03,74.03,72.37,72.83,,759476.0,55320646.65,72.8405,1958653.0,141003644.54,71.9901,,,2718129.0,196324291.19,72.2277,400345802.0,21964237882.8
2023-11-10,seee,composite,72.38,72.83,69.67,71.14,,886567.0,63312490.99,71.4131,4585758.0,334406491.0,72.9228,,,5472325.0,397718981.99,72.6782,405818127.0,22361956864.79
2023-11-13,seee,composite,72.75,72.75,68.88,71.81,,818648.0,58452058.4,71.4007,2703001.0,190716819.11,70.5574,,,3521649.0,249168877.51,70.7535,409339776.0,22611125742.3
2023-11-14,seee,composite,70.75,72.35,70.75,71.7,,503717.0,36121875.42,71.7107,2235246.0,148205008.97,66.3037,,,2738963.0,184326884.39,67.2981,412078739.0,22795452626.69
2023-11-15,seee,composite,72.01,74.66,71.79,73.31,,602064.0,43407881.36,72.0985,870000.0,49437200.0,56.8244,,,1472064.0,92845081.36,63.0714,413550803.0,22888297708.05
2023-11-16,seee,composite,73.61,73.61,71.3,71.53,,335036.0,23951868.59,71.4904,2063262.0,143905868.51,69.7468,,,2398298.0,167857737.1,69.9904,415949101.0,23056155445.15
2023-11-17,seee,composite,71.21,73.52,71.19,72.47,,66294.0,4757100.85,71.7576,515400.0,36275000.0,70.3822,,,581694.0,41032100.85,70.539,416530795.0,23097187546.0
2023-11-20,seee,composite,72.75,72.75,72.45,72.51,,123242.0,8866682.62,71.9453,395924.0,26510604.0,66.9588,,,519166.0,35377286.62,68.1425,417049961.0,23132564832.62
2023-11-21,seee,composite,72.53,72.68,72.13,72.52,,213651.0,15289099.7,71.5611,100000.0,7350000.0,73.5,,,313651.0,22639099.7,72.1793,417363612.0,23155203932.32
2023-11-22,seee,composite,72.52,72.65,71.6,71.67,,204565.0,14648925.76,71.6101,520981.0,37664870.5,72.2961,,,725546.0,52313796.26,72.1027,418089158.0,23207517728.58
2023-11-23,seee,composite,71.5,72.89,71.49,72.04,,141037.0,10165208.84,72.0748,321171.0,22823141.0,71.0623,,,462208.0,32988349.84,71.3712,418551366.0,23240506078.42
2023-11-24,seee,composite,72.4,72.4,71.7,71.84,,156298.0,11148921.4,71.3312,1298616.0,89471300.32,68.8974,,,1454914.0,100620221.72,69.1589,420006280.0,23341126300.14
2023-11-27,seee,composite,71.99,72.17,71.99,72.11,,189163.0,13597246.6,71.8811,0.0,0.0,,,,189163.0,13597246.6,71.8811,420195443.0,23354723546.74
2023-11-28,seee,composite,72.11,72.86,71.69,72.7,,430179.0,30677916.62,71.3143,260964.0,18747864.21,71.8408,,,691143.0,49425780.83,71.5131,420886586.0,23404149327.57
2023-11-29,seee,composite,72.66,72.67,70.3,70.95,,755177.0,53655710.4,71.0505,100000.0,6950000.0,69.5,,,855177.0,60605710.4,70.8692,421741763.0,23464755037.97
2023-11-30,seee,composite,71.12,71.13,69.8,70.45,,514042.0,36462496.08,70.9329,895051.0,64797792.84,72.3956,,,1409093.0,101260288.92,71.862,423150856.0,23566015326.89
2023-12-01,seee,composite,70.48,70.83,67.3,70.53,,253152.0,17499289.2,69.1256,200000.0,14380000.0,71.9,,,453152.0,31879289.2,70.3501,423604008.0,23597894616.09
2023-12-04,seee,composite,72.5,72.82,72.5,72.64,,682914.0,48558973.88,71.1055,626129.0,43846642.9,70.0281,,,1309043.0,92405616.78,70.5902,424913051.0,23690300232.87
2023-12-05,seee,composite,72.9,72.9,71.82,71.7,,419121.0,29793912.08,71.0867,340986.0,26860401.76,78.7727,,,760107.0,56654313.84,74.5347,425673158.0,23746954546.71
2023-12-06,seee,composite,71.87,72.0,70.33,70.21,,77050.0,5514163.2,71.566,232536.0,16564084.8,71.2323,,,309586.0,22078248.0,71.3154,425982744.0,23769032794.71
2023-12-07,seee,composite,67.91,69.0,65.58,67.91,,226395.0,15378313.9,67.9269,1024106.0,63602009.12,62.1049,,,1250501.0,78980323.02,63.1589,427233245.0,23848013117.73
2023-12-08,seee,composite,67.88,70.77,67.88,70.71,,167584.0,12028878.9,71.7782,0.0,0.0,,,,167584.0,12028878.9,71.7782,427400829.0,23860041996.63
2023-12-11,seee,composite,69.6,71.2,68.77,70.38,,213331.0,15124400.0,70.8964,452794.0,23726482.32,52.4002,,,666125.0,38850882.32,58.3237,428066954.0,23898892878.95
2023-12-12,seee,composite,70.71,70.77,70.44,70.81,,296523.0,21238084.1,71.6237,0.0,0.0,,,,296523.0,21238084.1,71.6237,428363477.0,23920130963.05
2023-12-13,seee,composite,69.98,71.52,69.98,71.33,,387156.0,27633274.8,71.375,700574.0,46594336.5,66.5088,,,1087730.0,74227611.3,68.2408,429451207.0,23994358574.35
2023-12-14,seee,composite,71.22,71.67,71.2,71.43,,211487.0,15100285.83,71.4005,571766.0,33242418.33,58.1399,,,783253.0,48342704.16,61.7204,430234460.0,24042701278.51
2023-12-15,seee,composite,71.26,72.79,71.26,71.35,,612027.0,43694363.64,71.3929,234102.0,16705502.66,71.3599,,,846129.0,60399866.3,71.3838,431080589.0,24103101144.81
2023-12-18,seee,composite,71.4,71.94,71.4,71.61,,140299.0,10073978.2,71.8036,444758.0,32207051.8,72.4148,,,585057.0,42281030.0,72.2682,431665646.0,24145382174.81
2023-12-19,seee,composite,71.68,72.36,71.68,72.24,,81336.0,5913262.46,72.7017,284913.0,19669101.4,69.0355,,,366249.0,25582363.86,69.8496,432031895.0,24170964538.67
2023-12-20,seee,composite,72.01,73.51,72.01,72.7,,228624.0,16754743.0,73.2851,326872.0,23056581.6,70.537,,,555496.0,39811324.6,71.6681,432587391.0,24210775863.27
2023-12-21,seee,composite,73.64,79.11,73.64,77.82,,702050.0,54619438.82,77.7999,200000.0,15450000.0,77.25,,,902050.0,70069438.82,77.678,433489441.0,24280845302.09
2023-12-22,seee,composite,78.56,81.03,78.56,80.64,,453122.0,36699982.5,80.9936,1213131.0,97244903.1,80.1603,,,1666253.0,133944885.6,80.3869,435155694.0,24414790187.69
2023-12-25,seee,composite,80.69,81.58,78.33,80.99,,714106.0,57666772.67,80.7538,3075939.0,234894622.45,76.3652,,,3790045.0,292561395.12,77.1921,438945739.0,24707351582.81
2023-12-26,seee,composite,78.3,81.45,78.0,79.84,,500328.0,39784812.9,79.5175,1154586.0,92503498.6,80.1183,,,1654914.0,132288311.5,79.9367,440600653.0,24839639894.31
2023-12-27,seee,composite,79.73,80.4,78.75,78.97,,145429.0,11278458.49,77.553,350000.0,27975000.0,79.9286,,,495429.0,39253458.49,79.2312,441096082.0,24878893352.8
2023-12-28,seee,composite,79.55,80.0,78.5,79.34,,99588.0,7768896.0,78.0104,263338.0,19958499.48,75.7904,,,362926.0,27727395.48,76.3996,441459008.0,24906620748.28
2023-12-29,seee,composite,80.1,80.1,79.1,79.42,,48655.0,3793723.0,77.9719,114948.0,8736048.0,76.0,,,163603.0,12529771.0,76.5864,441622611.0,24919150519.28
2024-01-02,ccn,composite,77.97,77.97,77.97,77.97,CEA22,25400.0,1789938.0,70.47,100000.0,5458000.0,54.58,0.0,0.0,125400.0,7247938.0,57.7985,,
2024-01-03,ccn,composite,70.47,70.47,70.47,70.47,CEA21,5.0,410.0,82.0,607388.0,40867160.0,67.2834,0.0,0.0,607393.0,40867570.0,67.2836,,
2024-01-04,ccn,composite,73.8,82.0,73.8,76.53,CEA19-20,15.0,1148.0,76.5333,299159.0,19756381.0,66.0397,0.0,0.0,299174.0,19757529.0,66.0403,,
2024-01-05,ccn,composite,76.53,76.53,76.53,76.53,CEA19-20,846.0,61779.14,73.025,149159.0,10894573.36,73.04,0.0,0.0,150005.0,10956352.5,73.0399,,
2024-01-08,ccn,composite,71.0,71.0,71.0,71.0,CEA22,600.0,42600.0,71.0,0.0,0.0,,0.0,0.0,600.0,42600.0,71.0,,
2024-01-09,ccn,composite,71.0,71.0,71.0,71.0,CEA22,8.0,568.16,71.02,100000.0,7800000.0,78.0,0.0,0.0,100008.0,7800568.16,77.9994,,
2024-01-10,ccn,composite,75.0,75.0,75.0,75.0,CEA22,82986.0,6223550.0,74.9952,100000.0,7800000.0,78.0,0.0,0.0,182986.0,14023550.0,76.6373,,
