date_cst,hour_cst,vintage,wind10_fc,wind100_fc,dswrf_fc,wind10_an,wind100_an,dswrf_an,e_wind10,e_wind100,e_dswrf,wind10_fc_cw,wind100_fc_cw,dswrf_fc_cw,wind10_an_cw,wind100_an_cw,dswrf_an_cw,e_wind10_cw,e_wind100_cw,e_dswrf_cw
2022-02-17,3,d1_00z,4.3405,6.3755,0.0000,4.2287,6.1902,0.0000,0.1118,0.1853,0.0000,4.6801,6.6062,0.0000,4.5794,6.4949,0.0000,0.1007,0.1113,0.0000
2022-02-17,3,d1_12z,4.2903,6.2914,0.0000,4.2287,6.1902,0.0000,0.0615,0.1012,0.0000,4.6046,6.5213,0.0000,4.5794,6.4949,0.0000,0.0251,0.0265,0.0000
2022-02-17,4,d1_00z,4.2840,6.2398,0.0000,4.1978,6.0800,0.0000,0.0862,0.1598,0.0000,4.4636,6.2968,0.0000,4.5133,6.3123,0.0000,-0.0497,-0.0155,0.0000
2022-02-17,4,d1_12z,4.2565,6.1775,0.0000,4.1978,6.0800,0.0000,0.0586,0.0976,0.0000,4.5375,6.3475,0.0000,4.5133,6.3123,0.0000,0.0242,0.0352,0.0000
2022-02-17,5,d1_00z,4.2571,6.1716,0.0000,4.1414,5.9660,0.0000,0.1157,0.2056,0.0000,4.3654,6.1634,0.0000,4.4908,6.2881,0.0000,-0.1254,-0.1247,0.0000
2022-02-17,5,d1_12z,4.2092,6.0813,0.0000,4.1414,5.9660,0.0000,0.0678,0.1153,0.0000,4.4919,6.3176,0.0000,4.4908,6.2881,0.0000,0.0011,0.0295,0.0000
2022-02-17,6,d1_00z,4.2230,6.1316,0.0000,4.0632,5.8654,0.0000,0.1598,0.2662,0.0000,4.3011,6.1273,0.0000,4.3002,6.1017,0.0000,0.0009,0.0256,0.0000
2022-02-17,6,d1_12z,4.1415,5.9866,0.0000,4.0632,5.8654,0.0000,0.0783,0.1212,0.0000,4.3288,6.1386,0.0000,4.3002,6.1017,0.0000,0.0286,0.0369,0.0000
2022-02-17,7,d1_00z,4.1517,6.0538,0.4314,4.0038,5.8016,0.4224,0.1479,0.2522,0.0090,4.3455,6.2458,0.1032,4.2434,6.0462,0.1004,0.1021,0.1996,0.0028
2022-02-17,7,d1_12z,4.0694,5.9108,0.4224,4.0038,5.8016,0.4224,0.0656,0.1092,0.0000,4.2699,6.0961,0.1009,4.2434,6.0462,0.1004,0.0265,0.0499,0.0005
2022-02-17,8,d1_00z,4.4872,6.1306,43.0840,4.3528,5.9146,44.2129,0.1344,0.2160,-1.1290,4.7279,6.4830,37.7796,4.5569,6.1828,37.9990,0.1710,0.3003,-0.2194
2022-02-17,8,d1_12z,4.4166,6.0022,44.4837,4.3528,5.9146,44.2129,0.0638,0.0876,0.2708,4.6662,6.2850,38.3369,4.5569,6.1828,37.9990,0.1093,0.1022,0.3379
2022-02-17,9,d1_00z,4.8107,6.2226,156.4687,4.7328,6.1158,166.2979,0.0779,0.1068,-9.8292,5.3097,6.7180,146.6052,5.1862,6.5828,151.4858,0.1235,0.1353,-4.8806
2022-02-17,9,d1_12z,4.7527,6.1413,165.2275,4.7328,6.1158,166.2979,0.0199,0.0255,-1.0704,5.2277,6.6180,150.9702,5.1862,6.5828,151.4858,0.0415,0.0352,-0.5156
2022-02-17,10,d1_00z,4.6723,5.8545,301.5559,4.6444,5.8244,318.8636,0.0279,0.0302,-17.3077,5.0090,6.0996,290.2306,5.0456,6.1870,302.2192,-0.0366,-0.0875,-11.9887
2022-02-17,10,d1_12z,4.6284,5.8023,317.4253,4.6444,5.8244,318.8636,-0.0161,-0.0220,-1.4383,5.0489,6.1893,301.3529,5.0456,6.1870,302.2192,0.0033,0.0022,-0.8664
2022-02-17,11,d1_00z,4.3911,5.3474,448.6081,4.4195,5.3863,465.0352,-0.0285,-0.0389,-16.4271,4.8433,5.7619,436.2521,4.9038,5.8707,454.6275,-0.0605,-0.1087,-18.3755
2022-02-17,11,d1_12z,4.3658,5.3160,468.2478,4.4195,5.3863,465.0352,-0.0537,-0.0704,3.2126,4.8934,5.8445,456.5586,4.9038,5.8707,454.6275,-0.0103,-0.0262,1.9311
2022-02-17,12,d1_00z,4.0980,4.8531,545.7232,4.1754,4.9670,550.2533,-0.0773,-0.1139,-4.5301,4.5383,5.2560,530.9011,4.7125,5.5117,541.1532,-0.1741,-0.2557,-10.2521
2022-02-17,12,d1_12z,4.0691,4.8225,564.2597,4.1754,4.9670,550.2533,-0.1063,-0.1445,14.0064,4.6165,5.3871,557.7693,4.7125,5.5117,541.1532,-0.0960,-0.1245,16.6161
2022-02-17,13,d1_00z,3.7923,4.3819,574.9800,3.9472,4.5946,572.2059,-0.1549,-0.2126,2.7741,4.2467,4.8276,564.1521,4.5046,5.1882,564.6501,-0.2579,-0.3605,-0.4981
2022-02-17,13,d1_12z,3.8187,4.4026,596.0938,3.9472,4.5946,572.2059,-0.1284,-0.1920,23.8879,4.3968,5.0345,588.1719,4.5046,5.1882,564.6501,-0.1077,-0.1536,23.5218
2022-02-17,14,d1_00z,3.6397,4.1737,536.6447,3.7989,4.4123,529.6124,-0.1592,-0.2386,7.0323,4.0527,4.5647,545.4325,4.2645,4.8717,530.2434,-0.2118,-0.3070,15.1892
2022-02-17,14,d1_12z,3.6403,4.1531,560.5265,3.7989,4.4123,529.6124,-0.1586,-0.2592,30.9141,4.1590,4.7001,563.1819,4.2645,4.8717,530.2434,-0.1055,-0.1716,32.9385
2022-02-17,15,d1_00z,3.6089,4.1732,465.2634,3.7369,4.3904,437.9653,-0.1280,-0.2173,27.2981,3.9563,4.4607,480.7516,4.2044,4.8000,456.4006,-0.2481,-0.3393,24.3510
2022-02-17,15,d1_12z,3.5836,4.1355,482.3469,3.7369,4.3904,437.9653,-0.1534,-0.2549,44.3817,4.0482,4.5842,502.5586,4.2044,4.8000,456.4006,-0.1561,-0.2158,46.1580
2022-02-17,16,d1_00z,3.6137,4.2690,345.6938,3.7263,4.4617,312.0612,-0.1126,-0.1926,33.6326,3.8747,4.4309,362.6983,4.0982,4.7692,330.2046,-0.2235,-0.3383,32.4937
2022-02-17,16,d1_12z,3.6201,4.2755,357.1599,3.7263,4.4617,312.0612,-0.1062,-0.1862,45.0987,3.9880,4.5640,375.9434,4.0982,4.7692,330.2046,-0.1102,-0.2052,45.7388
2022-02-17,17,d1_00z,3.5798,4.4893,182.5205,3.6013,4.5510,159.7594,-0.0215,-0.0617,22.7612,3.8018,4.5774,194.7541,3.9939,4.9395,166.8848,-0.1922,-0.3621,27.8692
2022-02-17,17,d1_12z,3.6296,4.5641,188.6969,3.6013,4.5510,159.7594,0.0283,0.0131,28.9375,3.9547,4.8303,196.0306,3.9939,4.9395,166.8848,-0.0392,-0.1092,29.1457
2022-02-17,18,d1_00z,3.2318,4.8842,30.5333,3.1372,4.6978,28.0853,0.0946,0.1864,2.4481,3.4923,4.9912,34.1852,3.3505,5.0220,31.0260,0.1418,-0.0308,3.1592
2022-02-17,18,d1_12z,3.3193,5.0258,31.0976,3.1372,4.6978,28.0853,0.1821,0.3280,3.0124,3.5604,5.2175,34.8726,3.3505,5.0220,31.0260,0.2098,0.1955,3.8466
2022-02-17,19,d1_00z,3.1785,5.2919,0.0163,3.0121,4.8948,0.0196,0.1663,0.3971,-0.0033,3.3021,5.0131,0.0228,3.1847,5.0771,0.0183,0.1173,-0.0640,0.0045
2022-02-17,19,d1_12z,3.2409,5.3871,0.0181,3.0121,4.8948,0.0196,0.2287,0.4923,-0.0015,3.4295,5.2881,0.0201,3.1847,5.0771,0.0183,0.2448,0.2110,0.0018
2022-02-17,20,d1_00z,3.1165,5.3301,0.0213,2.7912,4.5701,0.0165,0.3254,0.7600,0.0048,3.1605,4.8839,0.0191,3.0066,4.7923,0.0175,0.1539,0.0916,0.0016
2022-02-17,20,d1_12z,3.0710,5.2756,0.0198,2.7912,4.5701,0.0165,0.2799,0.7055,0.0033,3.1387,4.9684,0.0189,3.0066,4.7923,0.0175,0.1321,0.1761,0.0014
2022-02-17,21,d1_00z,2.8991,4.9748,0.0000,2.6296,4.2817,0.0000,0.2695,0.6932,0.0000,2.8795,4.4346,0.0000,2.8549,4.4411,0.0000,0.0246,-0.0065,0.0000
2022-02-17,21,d1_12z,2.8144,4.8645,0.0000,2.6296,4.2817,0.0000,0.1848,0.5829,0.0000,2.7871,4.3892,0.0000,2.8549,4.4411,0.0000,-0.0678,-0.0519,0.0000
2022-02-17,22,d1_00z,2.6480,4.5749,0.0000,2.4680,3.9819,0.0000,0.1799,0.5929,0.0000,2.5801,4.0725,0.0000,2.6339,3.9499,0.0000,-0.0538,0.1226,0.0000
2022-02-17,22,d1_12z,2.6317,4.5009,0.0000,2.4680,3.9819,0.0000,0.1637,0.5189,0.0000,2.5807,3.9813,0.0000,2.6339,3.9499,0.0000,-0.0531,0.0314,0.0000
2022-02-17,23,d1_00z,2.5021,4.3172,0.0000,2.3532,3.8100,0.0000,0.1489,0.5072,0.0000,2.4536,3.8058,0.0000,2.4587,3.7167,0.0000,-0.0051,0.0891,0.0000
2022-02-17,23,d1_12z,2.5186,4.2505,0.0000,2.3532,3.8100,0.0000,0.1654,0.4405,0.0000,2.4463,3.8011,0.0000,2.4587,3.7167,0.0000,-0.0124,0.0844,0.0000
2022-02-18,0,d1_00z,2.4522,4.1580,0.0000,2.3211,3.7579,0.0000,0.1311,0.4002,0.0000,2.3863,3.7037,0.0000,2.3402,3.5234,0.0000,0.0461,0.1803,0.0000
2022-02-18,0,d1_12z,2.3211,3.7579,0.0000,2.3211,3.7579,0.0000,0.0000,0.0000,0.0000,2.3402,3.5234,0.0000,2.3402,3.5234,0.0000,0.0000,0.0000,0.0000
2022-02-18,1,d1_00z,2.4262,4.1634,0.0000,2.3159,3.8392,0.0000,0.1103,0.3242,0.0000,2.4324,3.7793,0.0000,2.4260,3.6934,0.0000,0.0064,0.0859,0.0000
2022-02-18,1,d1_12z,2.3159,3.8392,0.0000,2.3159,3.8392,0.0000,0.0000,0.0000,0.0000,2.4260,3.6934,0.0000,2.4260,3.6934,0.0000,0.0000,0.0000,0.0000
2022-02-18,2,d1_00z,2.4377,4.2002,0.0000,2.2843,3.8724,0.0000,0.1534,0.3278,0.0000,2.4288,3.7867,0.0000,2.3598,3.6426,0.0000,0.0690,0.1441,0.0000
2022-02-18,2,d1_12z,2.3126,3.9200,0.0000,2.2843,3.8724,0.0000,0.0283,0.0476,0.0000,2.3595,3.6506,0.0000,2.3598,3.6426,0.0000,-0.0004,0.0080,0.0000
2022-02-18,3,d1_00z,2.4912,4.1712,0.0000,2.2571,3.7422,0.0000,0.2341,0.4289,0.0000,2.4819,3.8208,0.0000,2.4124,3.7306,0.0000,0.0694,0.0902,0.0000
2022-02-18,3,d1_12z,2.2850,3.8148,0.0000,2.2571,3.7422,0.0000,0.0279,0.0726,0.0000,2.4002,3.7307,0.0000,2.4124,3.7306,0.0000,-0.0123,0.0001,0.0000
2022-02-18,4,d1_00z,2.4698,4.1977,0.0000,2.1960,3.6044,0.0000,0.2738,0.5933,0.0000,2.5467,3.9556,0.0000,2.3829,3.6395,0.0000,0.1638,0.3161,0.0000
2022-02-18,4,d1_12z,2.2157,3.6745,0.0000,2.1960,3.6044,0.0000,0.0197,0.0701,0.0000,2.3603,3.6213,0.0000,2.3829,3.6395,0.0000,-0.0226,-0.0182,0.0000
2022-02-18,5,d1_00z,2.4862,4.2307,0.0000,2.1913,3.5117,0.0000,0.2949,0.7190,0.0000,2.5395,3.9369,0.0000,2.3224,3.4805,0.0000,0.2171,0.4564,0.0000
2022-02-18,5,d1_12z,2.2057,3.5790,0.0000,2.1913,3.5117,0.0000,0.0144,0.0673,0.0000,2.2890,3.4482,0.0000,2.3224,3.4805,0.0000,-0.0334,-0.0324,0.0000
2022-02-18,6,d1_00z,2.4029,4.1211,0.0000,2.1369,3.3669,0.0000,0.2660,0.7542,0.0000,2.4544,3.8545,0.0000,2.2009,3.1758,0.0000,0.2535,0.6786,0.0000
2022-02-18,6,d1_12z,2.1482,3.4214,0.0000,2.1369,3.3669,0.0000,0.0113,0.0545,0.0000,2.2003,3.1912,0.0000,2.2009,3.1758,0.0000,-0.0007,0.0154,0.0000
2022-02-18,7,d1_00z,2.3082,3.9118,0.5410,2.1294,3.2877,0.5942,0.1788,0.6241,-0.0532,2.3769,3.7148,0.1699,2.1408,3.0200,0.1874,0.2361,0.6948,-0.0175
2022-02-18,7,d1_12z,2.1714,3.3792,0.5942,2.1294,3.2877,0.5942,0.0420,0.0915,-0.0000,2.1514,3.0546,0.1863,2.1408,3.0200,0.1874,0.0106,0.0346,-0.0010
2022-02-18,8,d1_00z,2.2926,3.4925,51.0821,2.0581,3.0735,59.6913,0.2345,0.4190,-8.6093,2.3901,3.4443,45.7983,2.2029,3.0423,52.4225,0.1872,0.4020,-6.6242
2022-02-18,8,d1_12z,2.1613,3.2204,58.2208,2.0581,3.0735,59.6913,0.1032,0.1469,-1.4705,2.2525,3.1068,51.1254,2.2029,3.0423,52.4225,0.0496,0.0646,-1.2971
2022-02-18,9,d1_00z,2.6007,3.2571,161.6076,2.3647,2.8600,197.3555,0.2360,0.3970,-35.7479,2.6524,3.2344,147.9840,2.3712,2.8407,183.1008,0.2812,0.3938,-35.1168
2022-02-18,9,d1_12z,2.5076,3.0647,195.3726,2.3647,2.8600,197.3555,0.1428,0.2047,-1.9829,2.4383,2.9302,182.6665,2.3712,2.8407,183.1008,0.0671,0.0896,-0.4343
2022-02-18,10,d1_00z,2.7159,3.2790,261.0752,2.5691,3.0097,328.6101,0.1467,0.2693,-67.5349,2.8245,3.3324,244.4509,2.5582,2.9534,313.2646,0.2663,0.3790,-68.8137
2022-02-18,10,d1_12z,2.6847,3.1722,327.0783,2.5691,3.0097,328.6101,0.1155,0.1625,-1.5318,2.6381,3.0508,314.8527,2.5582,2.9534,313.2646,0.0800,0.0975,1.5881
2022-02-18,11,d1_00z,2.7760,3.2793,340.0801,2.7086,3.0871,426.9686,0.0675,0.1923,-86.8885,2.8279,3.2717,323.2697,2.6943,3.0476,412.3101,0.1335,0.2241,-89.0404
2022-02-18,11,d1_12z,2.7637,3.1761,430.1835,2.7086,3.0871,426.9686,0.0552,0.0890,3.2149,2.7643,3.1197,414.4121,2.6943,3.0476,412.3101,0.0700,0.0721,2.1020
2022-02-18,12,d1_00z,2.6460,3.0488,376.9107,2.6601,2.9374,464.9065,-0.0141,0.1115,-87.9958,2.6719,3.0388,360.8762,2.6500,2.9427,444.7969,0.0219,0.0961,-83.9207
2022-02-18,12,d1_12z,2.6347,2.9119,478.4825,2.6601,2.9374,464.9065,-0.0255,-0.0255,13.5760,2.5896,2.8705,459.8378,2.6500,2.9427,444.7969,-0.0603,-0.0721,15.0409
2022-02-18,13,d1_00z,2.4240,2.6991,364.3110,2.4513,2.6338,434.8874,-0.0273,0.0653,-70.5764,2.3723,2.6543,348.3731,2.5348,2.7583,421.8909,-0.1625,-0.1039,-73.5178
2022-02-18,13,d1_12z,2.4180,2.5715,459.9318,2.4513,2.6338,434.8874,-0.0334,-0.0622,25.0444,2.4888,2.6708,443.5158,2.5348,2.7583,421.8909,-0.0460,-0.0875,21.6249
2022-02-18,14,d1_00z,2.1842,2.3381,326.0305,2.1582,2.2654,368.3041,0.0260,0.0727,-42.2737,2.1754,2.2882,313.4193,2.4756,2.6469,353.1217,-0.3001,-0.3587,-39.7024
2022-02-18,14,d1_12z,2.1107,2.1788,390.2128,2.1582,2.2654,368.3041,-0.0475,-0.0866,21.9087,2.3693,2.4639,373.9264,2.4756,2.6469,353.1217,-0.1062,-0.1830,20.8047
2022-02-18,15,d1_00z,2.0211,2.1365,275.7513,2.0606,2.1847,268.6329,-0.0395,-0.0481,7.1185,2.2323,2.2801,280.8219,2.4136,2.5734,248.2884,-0.1813,-0.2933,32.5335
2022-02-18,15,d1_12z,1.9759,2.0381,286.4421,2.0606,2.1847,268.6329,-0.0848,-0.1466,17.8092,2.3666,2.4126,265.2313,2.4136,2.5734,248.2884,-0.0470,-0.1608,16.9429
2022-02-18,16,d1_00z,1.9335,2.1080,201.7008,2.1288,2.4469,163.7672,-0.1952,-0.3389,37.9336,2.2819,2.4248,209.3182,2.6077,2.9923,149.7655,-0.3258,-0.5675,59.5527
2022-02-18,16,d1_12z,2.0419,2.2604,178.0310,2.1288,2.4469,163.7672,-0.0868,-0.1866,14.2637,2.4881,2.7444,157.3579,2.6077,2.9923,149.7655,-0.1196,-0.2479,7.5924
2022-02-18,17,d1_00z,1.8675,2.2056,103.8274,2.1929,2.8337,75.4853,-0.3254,-0.6281,28.3422,2.2317,2.6004,109.6834,2.6529,3.4460,74.1093,-0.4213,-0.8457,35.5741
2022-02-18,17,d1_12z,2.0876,2.6125,82.3704,2.1929,2.8337,75.4853,-0.1053,-0.2211,6.8851,2.4960,3.1806,78.5719,2.6529,3.4460,74.1093,-0.1570,-0.2654,4.4626
2022-02-18,18,d1_00z,1.9236,2.5382,20.6237,2.1445,3.0783,14.0531,-0.2209,-0.5401,6.5706,2.1989,2.7951,23.1777,2.4198,3.4184,15.1879,-0.2209,-0.6232,7.9898
2022-02-18,18,d1_12z,2.0555,2.8409,15.2245,2.1445,3.0783,14.0531,-0.0891,-0.2374,1.1714,2.1743,3.0462,15.9164,2.4198,3.4184,15.1879,-0.2455,-0.3722,0.7285
2022-02-18,19,d1_00z,1.8631,2.6423,0.0170,2.1663,3.2471,0.0179,-0.3033,-0.6048,-0.0010,1.9095,2.6066,0.0200,2.5694,3.7594,0.0139,-0.6599,-1.1527,0.0061
2022-02-18,19,d1_12z,2.0609,2.9794,0.0160,2.1663,3.2471,0.0179,-0.1054,-0.2676,-0.0020,2.1536,3.1121,0.0148,2.5694,3.7594,0.0139,-0.4158,-0.6472,0.0009
2022-02-18,20,d1_00z,1.7278,2.5075,0.0203,2.0928,3.1289,0.0219,-0.3651,-0.6214,-0.0015,1.8787,2.5934,0.0201,2.4471,3.6090,0.0210,-0.5683,-1.0156,-0.0009
2022-02-18,20,d1_12z,1.9682,2.8789,0.0256,2.0928,3.1289,0.0219,-0.1247,-0.2500,0.0038,2.1331,3.0961,0.0268,2.4471,3.6090,0.0210,-0.3139,-0.5129,0.0058
2022-02-18,21,d1_00z,1.7093,2.4364,0.0000,2.2355,3.3592,0.0000,-0.5262,-0.9227,0.0000,2.0165,2.7881,0.0000,2.4104,3.5747,0.0000,-0.3940,-0.7866,0.0000
2022-02-18,21,d1_12z,2.0123,2.9136,0.0000,2.2355,3.3592,0.0000,-0.2232,-0.4455,0.0000,2.0961,3.0130,0.0000,2.4104,3.5747,0.0000,-0.3143,-0.5617,0.0000
2022-02-18,22,d1_00z,1.8213,2.5799,0.0000,2.5621,3.8734,0.0000,-0.7408,-1.2935,0.0000,2.1510,3.0171,0.0000,2.9452,4.2868,0.0000,-0.7941,-1.2697,0.0000
2022-02-18,22,d1_12z,2.1642,3.1715,0.0000,2.5621,3.8734,0.0000,-0.3980,-0.7019,0.0000,2.2738,3.2537,0.0000,2.9452,4.2868,0.0000,-0.6714,-1.0331,0.0000
2022-02-18,23,d1_00z,2.0245,2.9262,0.0000,2.8754,4.3883,0.0000,-0.8509,-1.4621,0.0000,2.4314,3.4832,0.0000,3.5778,5.2518,0.0000,-1.1464,-1.7685,0.0000
2022-02-18,23,d1_12z,2.4377,3.6175,0.0000,2.8754,4.3883,0.0000,-0.4377,-0.7709,0.0000,2.7008,3.8789,0.0000,3.5778,5.2518,0.0000,-0.8770,-1.3728,0.0000
2022-02-19,0,d1_00z,2.7552,4.2664,0.0000,3.1741,4.9273,0.0000,-0.4189,-0.6609,0.0000,3.3473,4.9425,0.0000,4.0238,5.9359,0.0000,-0.6765,-0.9933,0.0000
2022-02-19,0,d1_12z,3.1741,4.9273,0.0000,3.1741,4.9273,0.0000,0.0000,0.0000,0.0000,4.0238,5.9359,0.0000,4.0238,5.9359,0.0000,0.0000,0.0000,0.0000
2022-02-19,1,d1_00z,3.1515,4.8855,0.0000,3.5470,5.4953,0.0000,-0.3955,-0.6098,0.0000,3.8222,5.7214,0.0000,4.3185,6.3775,0.0000,-0.4962,-0.6561,0.0000
2022-02-19,1,d1_12z,3.5470,5.4953,0.0000,3.5470,5.4953,0.0000,0.0000,0.0000,0.0000,4.3185,6.3775,0.0000,4.3185,6.3775,0.0000,0.0000,0.0000,0.0000
2022-02-19,2,d1_00z,3.6870,5.6919,0.0000,4.1715,6.4675,0.0000,-0.4846,-0.7756,0.0000,4.5835,6.8099,0.0000,5.1007,7.6088,0.0000,-0.5172,-0.7988,0.0000
2022-02-19,2,d1_12z,4.0590,6.2668,0.0000,4.1715,6.4675,0.0000,-0.1125,-0.2007,0.0000,4.9748,7.4143,0.0000,5.1007,7.6088,0.0000,-0.1259,-0.1945,0.0000
2022-02-19,3,d1_00z,4.1859,6.5080,0.0000,4.7125,7.3465,0.0000,-0.5266,-0.8385,0.0000,5.2407,7.6424,0.0000,5.8075,8.5069,0.0000,-0.5668,-0.8645,0.0000
2022-02-19,3,d1_12z,4.5755,7.1103,0.0000,4.7125,7.3465,0.0000,-0.1370,-0.2363,0.0000,5.6504,8.2898,0.0000,5.8075,8.5069,0.0000,-0.1571,-0.2170,0.0000
2022-02-19,4,d1_00z,4.5925,7.1819,0.0000,5.1162,8.0427,0.0000,-0.5237,-0.8609,0.0000,5.6563,8.2403,0.0000,6.1399,8.9677,0.0000,-0.4836,-0.7274,0.0000
2022-02-19,4,d1_12z,4.9459,7.7724,0.0000,5.1162,8.0427,0.0000,-0.1703,-0.2704,0.0000,6.0038,8.7696,0.0000,6.1399,8.9677,0.0000,-0.1361,-0.1981,0.0000
2022-02-19,5,d1_00z,4.8244,7.5464,0.0000,5.3717,8.3539,0.0000,-0.5473,-0.8075,0.0000,5.8135,8.4524,0.0000,6.3521,9.2164,0.0000,-0.5386,-0.7640,0.0000
2022-02-19,5,d1_12z,5.1720,8.0937,0.0000,5.3717,8.3539,0.0000,-0.1998,-0.2602,0.0000,6.2436,9.0481,0.0000,6.3521,9.2164,0.0000,-0.1085,-0.1683,0.0000
2022-02-19,6,d1_00z,5.0122,7.7743,0.0000,5.5444,8.5809,0.0000,-0.5321,-0.8066,0.0000,6.0040,8.6929,0.0000,6.5538,9.4467,0.0000,-0.5498,-0.7538,0.0000
2022-02-19,6,d1_12z,5.3641,8.3448,0.0000,5.5444,8.5809,0.0000,-0.1802,-0.2362,0.0000,6.4310,9.2820,0.0000,6.5538,9.4467,0.0000,-0.1228,-0.1648,0.0000
2022-02-19,7,d1_00z,5.0741,7.8671,0.6510,5.5526,8.5444,0.6699,-0.4785,-0.6773,-0.0189,6.1277,8.7714,0.2337,6.6252,9.4624,0.2423,-0.4976,-0.6910,-0.0085
2022-02-19,7,d1_12z,5.3955,8.3750,0.6676,5.5526,8.5444,0.6699,-0.1570,-0.1694,-0.0022,6.5106,9.3122,0.2414,6.6252,9.4624,0.2423,-0.1147,-0.1502,-0.0008
2022-02-19,8,d1_00z,5.5294,7.9756,63.5373,5.9735,8.5504,67.4526,-0.4440,-0.5748,-3.9152,6.4532,8.7380,61.0890,6.9862,9.4802,65.5004,-0.5329,-0.7422,-4.4114
2022-02-19,8,d1_12z,5.8141,8.3624,67.6976,5.9735,8.5504,67.4526,-0.1594,-0.1880,0.2450,6.8279,9.2796,65.4499,6.9862,9.4802,65.5004,-0.1583,-0.2006,-0.0504
2022-02-19,9,d1_00z,6.4399,8.5656,234.0360,6.9309,9.2708,243.3138,-0.4910,-0.7052,-9.2778,7.1990,9.2100,231.1718,7.8291,10.1397,241.7476,-0.6301,-0.9297,-10.5758
2022-02-19,9,d1_12z,6.7751,9.0512,247.5649,6.9309,9.2708,243.3138,-0.1557,-0.2197,4.2512,7.6784,9.9103,247.0344,7.8291,10.1397,241.7476,-0.1507,-0.2294,5.2868
2022-02-19,10,d1_00z,6.5483,8.5011,417.5735,7.0879,9.3040,420.5501,-0.5396,-0.8029,-2.9765,7.2831,9.1722,415.1088,8.0463,10.2700,416.9080,-0.7631,-1.0977,-1.7992
2022-02-19,10,d1_12z,6.9026,9.0347,427.0739,7.0879,9.3040,420.5501,-0.1853,-0.2693,6.5238,7.8024,9.9272,423.9901,8.0463,10.2700,416.9080,-0.2439,-0.3427,7.0821
2022-02-19,11,d1_00z,6.5423,8.3703,564.8274,7.0649,9.1446,565.0398,-0.5225,-0.7742,-0.2124,7.4168,9.2649,559.0557,8.0632,10.1948,566.5767,-0.6464,-0.9299,-7.5209
2022-02-19,11,d1_12z,6.8743,8.8767,568.2477,7.0649,9.1446,565.0398,-0.1905,-0.2679,3.2079,7.8227,9.8809,560.4010,8.0632,10.1948,566.5767,-0.2404,-0.3139,-6.1757
2022-02-19,12,d1_00z,6.5223,8.2820,656.1641,6.9662,8.9400,660.8669,-0.4439,-0.6579,-4.7028,7.4978,9.3398,655.2124,8.0105,10.0969,666.8844,-0.5127,-0.7571,-11.6720
2022-02-19,12,d1_12z,6.8279,8.7398,658.4583,6.9662,8.9400,660.8669,-0.1383,-0.2002,-2.4085,7.9195,9.9461,654.2402,8.0105,10.0969,666.8844,-0.0910,-0.1508,-12.6442
2022-02-19,13,d1_00z,6.5642,8.3041,675.9775,6.9958,8.9571,695.3436,-0.4316,-0.6530,-19.3661,7.6331,9.5257,682.2056,8.1331,10.2608,698.8406,-0.5000,-0.7350,-16.6350
2022-02-19,13,d1_12z,6.8241,8.7123,686.6763,6.9958,8.9571,695.3436,-0.1717,-0.2448,-8.6673,8.0315,10.0767,687.9538,8.1331,10.2608,698.8406,-0.1016,-0.1841,-10.8869
2022-02-19,14,d1_00z,6.6494,8.4468,634.2793,7.0922,9.1259,655.5188,-0.4428,-0.6790,-21.2395,7.8277,9.8066,641.7388,8.1882,10.3700,662.1163,-0.3605,-0.5634,-20.3775
2022-02-19,14,d1_12z,6.9461,8.9075,643.5964,7.0922,9.1259,655.5188,-0.1461,-0.2184,-11.9224,8.1693,10.3158,650.1600,8.1882,10.3700,662.1163,-0.0189,-0.0542,-11.9563
2022-02-19,15,d1_00z,6.7704,8.7016,531.1074,7.1226,9.2521,555.1612,-0.3522,-0.5505,-24.0538,8.0557,10.2433,543.6145,8.2509,10.5209,570.1993,-0.1952,-0.2775,-26.5848
2022-02-19,15,d1_12z,7.0045,9.0733,537.4263,7.1226,9.2521,555.1612,-0.1181,-0.1788,-17.7349,8.1932,10.4494,549.0233,8.2509,10.5209,570.1993,-0.0576,-0.0715,-21.1760
2022-02-19,16,d1_00z,6.7904,8.8913,376.9543,7.0373,9.2732,399.6191,-0.2469,-0.3819,-22.6648,7.9247,10.2451,394.6162,8.2502,10.6786,414.5798,-0.3255,-0.4335,-19.9635
2022-02-19,16,d1_12z,6.9204,9.0894,380.6022,7.0373,9.2732,399.6191,-0.1169,-0.1838,-19.0169,8.1454,10.5351,394.2857,8.2502,10.6786,414.5798,-0.1047,-0.1436,-20.2941
2022-02-19,17,d1_00z,6.2941,8.5057,198.2691,6.3808,8.6625,209.3609,-0.0867,-0.1568,-11.0918,7.4027,9.8405,212.3165,7.7350,10.2695,222.9764,-0.3323,-0.4289,-10.6599
2022-02-19,17,d1_12z,6.2496,8.4505,199.9998,6.3808,8.6625,209.3609,-0.1312,-0.2120,-9.3611,7.5935,10.0688,215.4974,7.7350,10.2695,222.9764,-0.1415,-0.2006,-7.4790
2022-02-19,18,d1_00z,5.2601,7.8426,35.7472,5.1898,7.8012,37.4060,0.0703,0.0414,-1.6588,6.5531,9.2809,40.2309,6.7116,9.4949,41.9746,-0.1585,-0.2141,-1.7438
2022-02-19,18,d1_12z,5.1013,7.6685,36.8535,5.1898,7.8012,37.4060,-0.0886,-0.1328,-0.5525,6.5652,9.2864,41.5531,6.7116,9.4949,41.9746,-0.1464,-0.2086,-0.4216
