latitude,longitude,capacity_mw,capacity_std_mw,hub_height_m,class,first_operating_quarter,water_depth_m,nation
34.287751,120.559256,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q2,-14.0,China
34.283439,120.566353,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q2,-14.0,China
34.271492,120.608484,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.294848,120.632828,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q2,-14.0,China
34.263856,120.62124,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.294848,120.639925,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-14.0,China
34.259903,120.627708,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.267629,120.614682,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.256041,120.634086,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.257658,120.609292,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q2,-14.0,China
34.275265,120.602106,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.282631,120.678822,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.294668,120.678912,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.282721,120.654208,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-14.0,China
34.282721,120.660406,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.294758,120.670108,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q2,-15.0,China
34.282631,120.672713,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q2,-15.0,China
34.294668,120.661035,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.282631,120.68502,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.28281,120.666515,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.294578,120.654028,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.294578,120.687895,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-15.0,China
34.282361,120.72805,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.282361,120.709634,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.282271,120.721941,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.294309,120.716102,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-15.0,China
34.294399,120.724726,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-15.0,China
34.282361,120.703526,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.282361,120.715743,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.282182,120.734248,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-15.0,China
34.282721,120.697237,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.294489,120.70622,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.294489,120.696788,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.294399,120.733619,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.319102,120.595548,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-14.0,China
34.302394,120.5571,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q4,-14.0,China
34.282092,120.76506,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.282182,120.752753,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.282271,120.746555,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.282002,120.758952,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.282092,120.771528,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.294399,120.757155,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.282092,120.777367,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.294309,120.749519,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-15.0,China
34.294309,120.741524,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.282182,120.740446,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.271492,120.508232,3.832008303992556,0.19368904464490772,87.30177799228815,owt,Y2019Q3,-13.0,China
34.260263,120.507154,3.832008303992556,0.19368904464490772,87.30177799228815,owt,Y2019Q3,-13.0,China
34.277061,120.554675,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2018Q4,-13.0,China
34.26197,120.602106,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q2,-14.0,China
34.294668,120.646932,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.282631,120.691129,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-15.0,China
34.25083,120.522785,3.832008303992556,0.19368904464490772,87.30177799228815,owt,Y2019Q3,-13.0,China
34.319013,120.625013,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.319282,120.607226,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-14.0,China
34.319013,120.619084,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-15.0,China
34.306885,120.613874,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q3,-14.0,China
34.318923,120.613245,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-15.0,China
34.306975,120.620881,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-14.0,China
34.306706,120.668312,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2020Q4,-15.0,China
34.300507,120.537697,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q2,-13.0,China
34.298441,120.563568,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.306616,120.714485,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-15.0,China
34.319102,120.601387,4.29370567715868,0.1921129580752742,90.60132558125464,owt,Y2021Q1,-14.0,China
34.252537,120.539942,3.832008303992556,0.19368904464490772,87.30177799228815,owt,Y2019Q3,-13.0,China
34.254064,120.517574,3.832008303992556,0.19368904464490772,87.30177799228815,owt,Y2019Q3,-13.0,China
34.252178,120.596357,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.253346,120.616389,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q2,-14.0,China
34.252268,120.640554,3.379125344036158,0.1913811592356454,83.43310296040067,owt,Y2019Q3,-14.0,China
34.314431,120.602016,,,,sub,,,China
34.250112,120.526557,,,,sub,,,China
34.618601,119.75715,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-11.0,China
34.639352,119.769727,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-11.0,China
34.620397,119.791376,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-10.0,China
34.631357,119.788412,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q2,-11.0,China
34.623092,119.779159,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-10.0,China
34.628572,119.800539,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-10.0,China
34.617702,119.803593,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-11.0,China
34.634052,119.776195,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-11.0,China
34.632435,119.765595,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-11.0,China
34.604138,119.818775,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-11.0,China
34.587609,119.800449,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-12.0,China
34.598748,119.796676,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q1,-11.0,China
34.595963,119.809612,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q1,-11.0,China
34.612402,119.827938,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-10.0,China
34.609528,119.79443,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-11.0,China
34.582309,119.824794,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-10.0,China
34.573775,119.803863,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-12.0,China
34.583746,119.788232,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2018Q1,-11.0,China
34.576021,119.796047,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-12.0,China
34.571619,119.811588,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-11.0,China
34.601533,119.830902,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-11.0,China
34.604767,119.748706,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q3,-12.0,China
34.611684,119.753018,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q3,-11.0,China
34.597939,119.744574,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q2,-12.0,China
34.606563,119.760833,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q2,-12.0,China
34.625608,119.761372,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-11.0,China
34.601263,119.785178,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q2,-12.0,China
34.614828,119.769996,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-12.0,China
34.612133,119.782213,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-10.0,China
34.603868,119.773051,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2020Q2,-12.0,China
34.620667,119.8371,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-10.0,China
34.617972,119.849318,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-10.0,China
34.623362,119.824973,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q1,-10.0,China
34.626057,119.812756,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-10.0,China
34.615097,119.81581,8.183303220291592,1.0678819569077613,144.08789819487117,owt,Y2021Q2,-10.0,China
